,orbital_period,transit_duration,transit_depth,planet_radius,insolation_flux,equilibrium_temperature,stellar_teff,stellar_logg,stellar_radius,stellar_mag,ra,dec,target
15528,10.7715898,4.2203793,947.4340655,4.1568836,156.3812767,901.9156818,6055.0,4.38226,1.1335599,10.2692,285.106706,-50.235512,CANDIDATE
15529,28.26727385,4.5839,1160.2,2.93,16.84,517.0,5132.0,4.457,0.886,14.907,284.61572,39.131039,CONFIRMED
15530,7.09712124,2.1059,369.5,0.74,7.73,425.0,3569.0,4.861,0.389,15.649,285.62854,44.31089,CONFIRMED
15531,2.594675,0.313,1070.0,1.89426,3.30231,375.0,3495.0,4.91164,0.31,10.5737,152.176517,35.547557,CANDIDATE
15532,111.149082,2.911,394.2,1.87,4.16,364.0,5763.0,4.511,0.948,14.889,286.12357,49.105289,CANDIDATE
15533,12.4232158,17.67,261.5,1.3,51.91,685.0,5497.0,4.577,0.809,15.639,297.54706,40.615742,FALSE POSITIVE
15534,10.2813284,2.4414916,37333.9631684,11.8759119,10.9982809,464.4628168,3919.0,4.63413,0.593317,13.0123,290.672257,-51.426409,FALSE POSITIVE
15535,0.499664962,1.6123,34.3,0.5,4230.98,2056.0,5570.0,4.561,0.855,10.437,289.74673,50.99371,FALSE POSITIVE
15536,14.5555096,2.07,725.0,2.03,29.45,594.0,5176.0,4.612,0.738,16.897,294.35034,46.14957,CANDIDATE
15537,45.15535633,5.7845,6208.7,7.65,17.68,523.0,6046.0,4.486,0.972,14.669,296.47977,49.937679,CONFIRMED
15538,5.321224925,7.48973,98872.0,40.62,199.25,958.0,5787.0,4.544,0.758,15.013,282.42773,42.593639,FALSE POSITIVE
15539,3.6166109,2.711,7012.0,14.0162,1746.66,1801.0,8143.0,4.2,1.85,11.7644,6.521798,49.599174,CANDIDATE
15540,1.075158342,1.295,30.2,20.09,565413.02,6988.0,4067.0,1.541,38.446,12.032,286.83789,46.830837,FALSE POSITIVE
15541,3.371796653,3.4421,366900.0,306.28,419.47,1155.0,5615.0,4.455,0.912,15.909,290.66058,48.04615,FALSE POSITIVE
15542,5.5553784,2.256,1050.0,13.2411,564.535,1357.0,8058.0,3.57,3.79,10.7217,143.466543,-42.714874,FALSE POSITIVE
15543,38.5833679,12.391,1388.2,8.56,79.08,761.0,6273.0,4.04,1.927,12.211,288.15399,44.068821,CONFIRMED
15544,8.8558739,6.144,280.0,3.014,599.445,1378.0,6332.0,3.99,1.87,9.63679,46.920838,15.324683,CANDIDATE
15545,89.945828,2.286,335.6,3.46,15.86,509.0,5115.0,3.819,1.924,13.64,289.72791,41.612289,CANDIDATE
15546,247.372131,3.271,513.4,2.47,1.67,290.0,5780.0,4.438,1.0,13.359,296.85858,46.30019,FALSE POSITIVE
15547,37.32483952,6.9676,4989.2,30.32,10.67,461.0,5306.0,4.55,0.79,14.727,298.54089,40.471642,FALSE POSITIVE
15548,13.8452726,2.555,93.2,2.34,626.93,1276.0,6845.0,3.89,2.324,12.632,292.47888,38.657921,FALSE POSITIVE
15549,0.512407185,1.0579,329.2,1.03,583.45,1255.0,3862.0,4.69,0.563,14.78,282.28439,42.15419,FALSE POSITIVE
15550,0.6183488,0.587,5306.0,10.2266,538.344,1341.0,5272.0,4.23,1.2,12.9887,342.792364,-6.779791,CANDIDATE
15551,66.46746217,19.6638,12644.0,11.97,11.18,466.0,5843.0,4.403,1.073,13.483,300.15186,45.089611,FALSE POSITIVE
15552,251.7512,4.314,114.3,1.25,1.29,272.0,5640.0,4.492,0.921,12.623,283.42911,47.59251,FALSE POSITIVE
15553,0.537110149,1.7976,92.0,32.19,24545.75,3195.0,5395.0,3.739,2.537,13.078,291.69067,41.332878,FALSE POSITIVE
15554,7.0491045,3.041,306.0,2.35749,242.152,1098.0,6337.87,4.438,1.43,6.4386,60.748336,9.207768,CANDIDATE
15555,5.65378163,1.9483,366.8,1.82,256.14,1020.0,5988.0,4.507,0.934,14.377,296.75415,49.20874,CONFIRMED
15556,8.59481851,3.254,336.5,1.75,125.48,854.0,5675.0,4.459,0.915,13.984,284.40991,41.237461,CONFIRMED
15557,7.78199862,3.947,106.9,1.32,220.8,983.0,5762.0,4.314,1.143,13.484,291.63467,41.833858,CONFIRMED
15558,14.38724729,1.9078,1914.1,29.24,65.41,725.0,5830.0,4.479,0.859,15.264,284.87454,41.203651,CANDIDATE
15559,12.3794491,2.79,530.0,6.72429,72.0531,811.0,6582.0,3.69,2.78,10.8841,270.277609,61.347153,CANDIDATE
15560,38.103908,3.837,961.1,4.08,10.22,456.0,5250.0,4.522,0.771,15.469,290.703,38.567032,CANDIDATE
15561,13.8338893,1.4260598,8899.362156,10.4349704,22.7363971,556.929421,4225.95,4.37245,0.876814,11.0302,38.153496,16.337623,CANDIDATE
15562,2.4710528,3.033,5420.0,12.1002,5313.3,2378.0,6114.0,4.52,0.97,12.3924,294.008142,32.214606,FALSE POSITIVE
15563,12.4246697,44.07,424.0,168.91,344.8,1099.0,6550.0,4.094,1.59,13.398,297.68881,40.643661,FALSE POSITIVE
15564,18.64349986,1.8491,813.4,2.14,16.91,517.0,5016.0,4.641,0.679,15.644,290.9343,47.357601,CONFIRMED
15565,3.6977167,0.9308263,4755.6707294,2.942044,19.1944226,533.8429511,3607.0,4.438,0.397924,12.2958,75.846283,-54.177721,CONFIRMED
15566,3.2379325,3.112,8340.0,11.1634,1164.58,1627.0,6434.3,4.46,1.19,11.4675,121.482329,-30.93849,CANDIDATE
15567,10.238939876,3.4851,3153.1,22.09,474.05,1190.0,6244.0,3.986,1.807,13.897,294.3335,44.870853,FALSE POSITIVE
15568,0.63938062,1.2067,308.0,51.53,10289.98,2566.0,6607.0,4.363,1.204,13.725,293.52997,45.66433,FALSE POSITIVE
15569,3.90863457,1.7704,867.2,1.86,91.01,787.0,4518.0,4.613,0.653,15.646,285.11969,38.866421,CONFIRMED
15570,281.36926,66.892,12435.0,56.94,15.57,507.0,4818.0,3.125,5.303,16.353,290.20993,37.725979,FALSE POSITIVE
15571,3.9072351,3.366,14650.0,13.9055,676.473,1420.0,6294.0,4.42,1.13,12.4325,104.244375,-19.683669,CANDIDATE
15572,2.6228301,7.29719,409710.0,70.62,917.98,1403.0,6233.0,4.472,0.988,15.768,293.27817,40.157082,FALSE POSITIVE
15573,0.5153654,1.0,37197.8857871,12.0910878,484.4555527,1196.5565655,3558.0,4.63662,0.617346,14.9333,340.976993,-53.428366,CANDIDATE
15574,0.2939493,0.5422359,746.4231884,0.9372852,363.4366793,1113.594144,3359.0,4.89202,0.33188,10.8861,84.856001,74.767411,CANDIDATE
15575,6.365839713,2.9721,780.7,2.44,165.33,914.0,5776.0,4.554,0.849,15.09,291.14951,40.420521,CONFIRMED
15576,181.81214,16.164,474.6,2.04,2.6,324.0,6060.0,4.509,0.925,14.94,290.15829,41.98978,FALSE POSITIVE
15577,0.570953851,0.998,76.1,1.01,8688.17,2464.0,6238.0,4.396,1.145,15.212,292.58865,38.80143,FALSE POSITIVE
15578,1.8905304,1.2347831,3550.5585147,10.5098,1115.7780219,1474.0567378,5816.0,4.3,1.23369,11.449,354.816867,-78.746529,CANDIDATE
15579,8.6738593,2.582,5327.0,12.6434,108.749,899.0,6446.0,4.09,1.72,12.863,354.917734,44.262228,CANDIDATE
15580,5.7740318,4.551,4820.0,24.6129,660.328,1412.0,4837.8,4.33,3.19,6.7943,55.140851,13.552772,CANDIDATE
15581,3.3906311,2.344,720.0,8.3102,1156.25,1624.0,7373.8,3.56,3.54,9.86105,57.561241,50.620837,CANDIDATE
15582,11.49500229,7.602,51.4,1.53,351.79,1105.0,6033.0,3.985,1.788,12.014,298.67377,43.795479,CANDIDATE
15583,197.05431574,6.38,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,12.366,286.72897,49.154945,CANDIDATE
15584,39.1307086,2.295,201.0,1.54,30.75,600.0,6295.0,4.401,1.08,14.372,292.06082,37.770191,FALSE POSITIVE
15585,14.1502269,3.8264451,41358.8663923,18.6317683,34.4595552,617.9412206,4882.0,4.45655,0.873952,12.2186,274.143956,34.173012,CANDIDATE
15586,6.09747233,3.431,217.6,2.22,485.84,1197.0,5661.0,4.09,1.522,15.151,288.91644,39.594711,CONFIRMED
15587,24.2455822,3.2473526,6274.5310693,3.7097595,1.9506426,301.4145224,3535.0,4.84874,0.465271,10.2565,156.74726,-52.467872,CONFIRMED
15588,1.949700508,4.35014,38119.0,56.11,2048.37,1716.0,6469.0,4.385,1.193,11.419,294.77219,40.459629,FALSE POSITIVE
15589,4.7535388,1.0905965,225793.1060958,12.1863496,2.6086289,324.1326821,3010.0,5.10976,0.20128,15.173,160.889636,-44.621815,CANDIDATE
15590,3.64830183,1.9985,371.7,1.33,129.44,860.0,4769.0,4.622,0.714,15.505,295.8255,42.94339,CANDIDATE
15591,13.3572104,4.947,29950.0,19.2978,158.626,988.0,6636.1,4.33,1.12,13.2303,86.441717,-61.660023,CANDIDATE
15592,1.1792344,1.7572263,5398.6996811,26.9739777,16257.6914094,2879.9468214,6127.1,3.67,2.6058199,12.2186,144.040606,-24.751118,FALSE POSITIVE
15593,2.23416013,2.12,421.1,2.39,2156.64,878.0,5767.0,4.438,1.0,13.411,297.65744,39.655231,FALSE POSITIVE
15594,4.5470055,2.382923,813.7370725,3.0070741,341.4514343,1096.3569775,5654.4,4.41,1.03909,10.8756,125.188745,46.203604,CANDIDATE
15595,8.6729683,2.9598885,724.6732153,2.28271,114.2649808,833.8694004,5384.0,4.54758,0.91,10.2036,57.999823,-59.882442,CANDIDATE
15596,1.952711161,0.872,403.0,2.58,917.15,1403.0,5741.0,4.495,0.946,14.575,292.42749,38.472912,CANDIDATE
15597,243.954706,2.562,291.7,1.35,1.03,257.0,5578.0,4.578,0.794,14.43,291.27625,45.568192,FALSE POSITIVE
15598,5.5115037,4.423,3250.0,9.63687,642.257,1402.0,6236.9,4.09,1.63,10.9901,193.131175,34.901028,CANDIDATE
15599,4.618767792,5.9957,4399.1,7.48,442.78,1170.0,6013.0,4.381,1.033,13.652,297.31006,49.703041,FALSE POSITIVE
15600,7.16893064,4.6766,112.8,1.61,469.56,1187.0,6221.0,4.198,1.458,12.32,283.9368,49.110329,CONFIRMED
15601,586.91711807,5.32,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,15.58,289.95306,40.011101,FALSE POSITIVE
15602,1.571151,1.335381,790.433214,3.541384,715.6772333,1319.1647872,4752.8,4.37,0.982066,10.6793,77.047577,-50.858906,FALSE POSITIVE
15603,2.1811989,0.428,2300.0,18.7156,149.461,974.0,6125.96,4.17403,1.46,11.8215,120.969221,11.135462,CANDIDATE
15604,2.7205913,2.321,905.0,3.02214,668.663,1416.0,5784.6,4.49,0.96,11.5517,33.346292,26.544538,CANDIDATE
15605,8.5954792,2.47,1140.0,2.64032,40.8229,704.0,4476.0,4.58156,0.69,8.6486,225.079883,-24.454202,CONFIRMED
15606,4.254955,4.228,2370.0,14.4712,5255.5,2372.0,8653.0,3.85,2.88,11.9055,216.471203,-69.83585,CANDIDATE
15607,2.484912,1.686,7950.0,10.5098,1044.33,1583.0,6240.8,4.33,1.23369,13.3074,98.03586,-64.395761,CANDIDATE
15608,15.6600896,4.785,400.0,2.14305,110.915,904.0,6257.0,4.42,1.13,10.8204,79.323673,-59.068391,CANDIDATE
15609,41.077590334,6.20583,134480.0,23.2,3.37,346.0,4451.0,4.654,0.62,11.762,289.07571,51.757439,FALSE POSITIVE
15610,64.034363,9.174,758.8,3.47,6.72,411.0,5691.0,4.561,0.783,15.341,284.11978,40.524281,CANDIDATE
15611,2.63725,2.87,1270.0,8.74081,2643.68,1997.0,7495.0,3.88,2.5,10.3093,323.86462,51.323577,FALSE POSITIVE
15612,8.50698069,2.938,295.5,1.9,155.42,900.0,5822.0,4.428,0.986,15.135,294.68027,49.14016,CONFIRMED
15613,4.4902667,2.758,2513.0,5.56985,322.83,1180.0,5899.0,4.29,1.23,10.3996,14.652947,34.148042,CANDIDATE
15614,28.201998,3.86,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,12.044,291.63733,44.56422,CANDIDATE
15615,172.7046083,11.347,659.1,2.85,3.77,355.0,5851.0,4.302,1.116,12.209,290.62524,44.873959,CONFIRMED
15616,9.02930689,3.1449,1019.8,2.57,77.75,757.0,5349.0,4.526,0.82,15.387,290.33362,38.72823,CANDIDATE
15617,5.8943338,3.475,28.9,0.61,335.9,1092.0,5929.0,4.357,1.145,12.322,288.34488,49.021938,CANDIDATE
15618,393.34331,9.481,1750.0,2.27,0.09,140.0,3994.0,4.717,0.554,15.646,290.79037,41.26461,FALSE POSITIVE
15619,4.63958598,2.768,83.4,1.52,1496.31,1587.0,6591.0,4.024,1.646,12.057,296.35733,48.86372,FALSE POSITIVE
15620,1.615758517,1.734,41.7,1.31,5140.67,2158.0,5622.0,3.813,2.017,12.743,299.05725,44.074902,FALSE POSITIVE
15621,2.635737,2.207,21500.0,13.8231,479.892,1303.0,5900.0,4.54,0.92,12.8462,291.871283,25.453331,CANDIDATE
15622,3.9704457,3.7793044,3689.4781363,11.7222736,1506.4365626,1588.9398662,5840.0,3.9,1.89732,12.3642,117.047514,2.123685,CANDIDATE
15623,3.662222,4.253,4017.0,13.3765,1055.67,1588.0,5826.0,3.82,2.08,12.3693,14.39173,56.978183,CANDIDATE
15624,1.2245052,1.091,24584.0,19.6011,302.765,1162.0,4337.4,4.58,0.7,12.0887,308.185081,-44.581239,CANDIDATE
15625,25.85499978,3.8737,610.5,2.4,38.81,637.0,6122.0,4.487,0.964,14.718,292.31601,42.626251,CONFIRMED
15626,17.87897,2.124101,976.801579,3.618524,63.7655934,720.7196301,5596.0,4.32233,1.13674,10.1432,115.71678,8.866906,CANDIDATE
15627,2.897829967,3.17788,163090.0,54.35,1054.79,1454.0,6318.0,4.366,1.077,13.648,288.32922,43.965279,FALSE POSITIVE
15628,2.9371797,4.009,6422.0,15.95,2484.67,1966.0,6610.0,3.91,2.17,13.4258,83.554033,26.679569,CANDIDATE
15629,128.66825288,2.67,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,10.719,286.20068,44.64772,FALSE POSITIVE
15630,0.9990876,1.27,4640.0,16.981,9983.53,1185.0,9391.0,4.05,2.41,11.9036,267.168701,-29.5226,CANDIDATE
15631,14.7478214,2.355,6095.0,7.68311,16.3125,559.0,5167.0,4.41,0.96,12.6161,174.125644,-31.535144,CANDIDATE
15632,1.33679,1.488,700.0,2.70732,1038.31,1581.0,5600.0,4.43748,0.98,9.6114,47.82774,-35.628068,FALSE POSITIVE
15633,85.517344,9.331,270.2,3.04,12.75,482.0,5592.0,4.115,1.451,14.513,289.19958,49.305721,FALSE POSITIVE
15634,1.52327807,3.813,924.2,22.88,33813.44,3461.0,4477.0,2.633,7.912,14.161,290.17807,37.852039,FALSE POSITIVE
15635,3.7981107,3.914,750.0,4.13478,911.152,1530.0,5042.0,4.04,1.51,10.8366,117.281011,-80.893886,CANDIDATE
15636,2.6374449,1.661,495.0,4.35478,264.845,1123.0,5355.0,3.82,1.96,10.1441,180.29815,-67.760233,CANDIDATE
15637,340.3877311,9.2318877,718.3774619,3.6888424,2.3021148,314.1604363,6424.0,4.33722,1.27808,9.78288,288.108567,54.640427,CANDIDATE
15638,42.1918331,7.083,488.7,2.35,18.08,526.0,5520.0,4.339,1.08,15.06,288.28052,46.3409,CONFIRMED
15639,10.8717,2.943958,14603.37238,9.098964,4.5869403,373.250606,3692.0,4.78092,0.488,13.084,81.399006,8.440499,FALSE POSITIVE
15640,0.969824139,0.783,23.1,0.49,2709.67,1839.0,5780.0,4.438,1.0,11.563,287.55508,46.68224,CANDIDATE
15641,1.2168732,0.86,1240.0,3.43106,153.719,980.0,4634.6,4.51,0.78,10.1917,334.882849,42.560314,CANDIDATE
15642,5.21104597,3.3447,102.7,1.18,354.82,1107.0,6023.0,4.423,1.031,12.797,293.18033,41.61776,CONFIRMED
15643,131.187921,6.905,915.9,2.34,1.54,284.0,4898.0,4.518,0.803,15.048,298.59482,41.43594,CANDIDATE
15644,288.3128666,5.419,11181.0,13.21,1.93,300.0,5672.0,4.252,1.22,15.999,295.20694,45.09819,CANDIDATE
15645,24.4359956,6.254,496.6,2.31,48.81,674.0,6197.0,4.449,1.035,15.849,290.54007,41.09304,CANDIDATE
15646,8.344104633,1.8014,9695.0,836.31,89.55,785.0,5447.0,4.559,0.838,15.734,298.76062,48.600182,FALSE POSITIVE
15647,3.9200919,4.1169544,22430.0040626,22.5941886,1241.1751658,1513.8331768,6574.32,4.23875,1.47238,13.4593,62.377542,47.556648,CANDIDATE
15648,4.08165,2.691,460.0,2.38239,376.072,1226.0,5716.0,4.42,1.02,9.97008,43.811698,-20.78129,CANDIDATE
15649,3.479425638,3.4479,19550.0,12.86,435.85,1166.0,5907.0,4.519,0.878,14.041,295.6713,40.59906,CANDIDATE
15650,5.7156075,4.0584797,12240.9298817,13.6015651,503.1185454,1207.9176608,6664.0,4.44,1.18444,10.7609,331.117808,81.565951,CANDIDATE
15651,7.46718958,3.633,75.7,1.04,271.25,1035.0,6161.0,4.399,1.169,12.77,288.0593,51.35445,CONFIRMED
15652,20.4972755,8.536,242.9,2.96,119.42,843.0,6021.0,4.093,1.458,14.348,293.08463,41.135441,CONFIRMED
15653,15.74958583,4.6672,659.5,2.77,86.18,777.0,6191.0,4.454,1.025,15.3,285.43552,45.976021,CONFIRMED
15654,1.33257715,5.158,27.1,0.44,1378.01,1553.0,5852.0,4.559,0.837,13.454,294.85934,46.635689,FALSE POSITIVE
15655,3.989144446,20.7947,630520.0,60.26,233.19,996.0,5538.0,4.555,0.719,14.404,294.48337,47.45266,FALSE POSITIVE
15656,1098.2258586,6.121,4496.0,5.13949,0.0125876,93.0,4582.0,4.55,0.74,9.4397,38.810203,48.273763,CANDIDATE
15657,6.87366398,7.0845,9766.9,12.01,128.52,859.0,5662.0,4.575,0.805,15.933,300.41293,46.380669,FALSE POSITIVE
15658,2.69787749,1.915,116.8,1.5,1235.14,1512.0,5609.0,4.114,1.348,13.265,291.69385,38.964069,FALSE POSITIVE
15659,22.735911,42.435,2311.0,5.07,40.32,643.0,5780.0,4.438,1.0,13.38,289.27658,41.259754,FALSE POSITIVE
15660,9.2866733,3.2593808,713.8494352,2.6996251,93.8814469,793.897973,5511.0,4.50367,0.911823,11.3992,290.420969,37.851656,CANDIDATE
15661,7.2935801,40.02,124.5,17.41,173.44,925.0,5900.0,4.509,0.951,14.973,294.77649,49.65601,FALSE POSITIVE
15662,5.14072621,27.24,145.6,19.28,317.19,1076.0,5751.0,4.389,1.035,13.753,298.55258,47.247318,FALSE POSITIVE
15663,7.4992916,3.724,1480.0,4.15964,250.294,1108.0,6038.0,4.43,1.07,12.8625,278.389882,57.860514,CANDIDATE
15664,9.4767057,3.893,230.5,1.38,118.13,841.0,5911.0,4.519,0.914,15.761,292.25464,37.97142,CANDIDATE
15665,6.99130452,2.1568,555.4,1.95,62.05,716.0,4847.0,4.606,0.761,14.94,296.17728,46.99902,CONFIRMED
15666,4.5867288,4.382,7710.0,13.5857,639.287,1400.0,5737.0,4.06,1.55,13.4016,148.617274,24.302831,CANDIDATE
15667,1.51567,2.281,750.0,14.18,1102.82,1605.0,4963.0,4.33,4.96,10.5365,359.678289,62.625907,FALSE POSITIVE
15668,9.06557317,1.6208,243.4,1.46,141.9,880.0,6075.0,4.51,0.916,14.005,287.79138,42.574108,FALSE POSITIVE
15669,328.0485,13.75,398.0,2.22,1.72,292.0,6268.0,4.429,1.1,15.619,293.2709,44.919102,FALSE POSITIVE
15670,39.7557642,1.958,621.8,13.72,2.64,325.0,4405.0,4.732,0.511,15.439,292.37979,47.644611,CANDIDATE
15671,12.8643168,4.7778345,6907.9754982,17.4453322,248.7479157,1012.8837698,5365.0,4.41,1.82733,11.7884,77.314465,-5.557409,CANDIDATE
15672,6.96352699,3.192,68.1,1.4,669.78,1298.0,6040.0,3.978,1.686,13.128,296.10406,42.34259,CANDIDATE
15673,2.363311,3.294,1121.0,2.74038,1379.02,1697.0,5420.0,4.38,1.04,10.0233,348.607533,76.93432,FALSE POSITIVE
15674,184.77271,9.568,951.4,2.41,1.21,268.0,5273.0,4.566,0.801,14.838,291.67682,38.874908,CONFIRMED
15675,2.8282129,2.7156974,9584.1063816,10.2763538,504.1263172,1208.522087,5257.0,4.37,1.02586,11.9705,281.83562,26.417834,CANDIDATE
15676,2.524017517,1.1968,303.0,1.5,495.14,1203.0,5420.0,4.487,0.871,15.55,293.94116,41.5905,CANDIDATE
15677,42.62423329,1.47,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,12.981,291.36188,49.02198,FALSE POSITIVE
15678,5.8677921,3.400512,14083.5242428,12.8354727,233.7179242,997.224075,5565.6,4.39,1.04333,12.9395,114.010809,47.258131,CANDIDATE
15679,13.4190392,5.9221882,4668.5368695,12.4259675,165.23271,914.4158726,5184.9,3.9254,1.69269,11.3882,332.188392,-18.992719,FALSE POSITIVE
15680,70.468171,6.653,922.4,3.46,16.17,511.0,6461.0,4.396,1.131,14.811,293.87988,41.393822,CANDIDATE
15681,0.754457729,0.5891,248.2,2.07,4879.62,2131.0,5561.0,4.25,1.193,14.482,290.68469,40.255451,CANDIDATE
15682,2.426304127,2.6624,185.4,1.41,679.12,1302.0,5678.0,4.484,0.97,12.52,291.84805,44.96822,CONFIRMED
15683,29.4856392,4.27,105.0,1.46,93.27,793.0,6870.0,4.266,1.407,13.783,292.48358,48.275219,CANDIDATE
15684,0.933746783,4.255,417.5,1.3,696.63,1309.0,4643.0,4.61,0.663,15.647,292.84448,47.550419,FALSE POSITIVE
15685,6.64754478,1.961,289.3,1.72,235.89,999.0,6046.0,4.478,1.007,15.724,294.78433,49.4921,CANDIDATE
15686,20.8392148,2.3321,177510.0,51.9,27.45,584.0,5378.0,4.488,0.812,16.583,294.96225,46.225609,FALSE POSITIVE
15687,215.732414,1.915,208.2,1.26,1.72,292.0,5790.0,4.479,0.856,13.372,290.43491,40.777241,CANDIDATE
15688,224.469892,2.952,458.6,2.35,2.58,323.0,5911.0,4.337,1.091,14.918,298.50476,45.25124,FALSE POSITIVE
15689,0.566801325,4.176,92.1,1.07,7585.82,2383.0,6273.0,4.454,1.021,15.42,291.30963,42.61652,FALSE POSITIVE
15690,2.3725483,1.543,5010.0,14.8302,368.442,1220.0,6019.0,3.85,2.08,13.3257,142.584862,-65.217734,CANDIDATE
15691,5.7584367,2.587,736.6,66.22,31195.25,3389.0,4754.0,2.194,25.287,13.819,291.98096,38.97118,FALSE POSITIVE
15692,10.3629429,3.168,5880.0,7.36873,66.9029,796.0,5467.0,4.45,0.96,13.296,113.57776,-56.581794,CANDIDATE
15693,10.1614815,1.259,3230.0,7.66646,23.4406,612.0,6297.0,4.34,1.24,11.3815,211.700645,51.992007,CANDIDATE
15694,513.42784,6.278,523.2,14.87,7.67,424.0,4833.0,3.13,6.065,13.175,300.16159,43.992931,FALSE POSITIVE
15695,1.0697611,1.376,340.0,1.50924,765.756,1465.0,4946.0,4.53834,0.8,9.0739,216.923489,41.952986,CONFIRMED
15696,48.3320223,5.3736904,4780.0505501,5.0923959,2.1152872,307.5828267,5059.36,4.62542,0.738692,11.6463,242.747885,58.294553,CANDIDATE
15697,1.6091845,1.63,13450.0,16.7675,1054.66,1587.0,6393.0,4.24,1.43,13.174,180.208788,-46.13642,CANDIDATE
15698,197.5111484,11.106,2575.6,9.52,5.54,391.0,5616.0,4.004,1.674,13.349,289.65125,43.824421,CANDIDATE
15699,13.93291548,2.6239,131.6,1.66,124.53,852.0,6026.0,4.321,1.207,11.538,289.50635,45.370998,CONFIRMED
15700,7.5492321,5.259,6530.0,10.5098,251.146,1109.0,5295.2,4.33,1.23369,12.798,189.824242,-57.593424,CANDIDATE
15701,0.93374614,6.551,1717.5,149.71,28084.15,3303.0,5438.0,3.424,4.319,13.964,292.84213,47.483829,FALSE POSITIVE
15702,7.74347801,2.7878,77.8,0.62,65.88,727.0,5051.0,4.562,0.721,8.717,289.75229,41.634605,CONFIRMED
15703,4.27808,1.9576205,1096.6013542,17.8096125,528.551257,1222.901639,4772.0,4.33,5.2787499,10.5008,310.331372,82.435302,FALSE POSITIVE
15704,0.82883944,1.83,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,11.597,298.06454,41.308311,FALSE POSITIVE
15705,60.4189369,5.039,931.3,2.36,5.49,390.0,5354.0,4.587,0.788,15.339,296.36652,51.319519,CONFIRMED
15706,18.060078203,11.5759,58975.0,20.71,34.4,618.0,5330.0,4.464,0.855,14.724,287.87509,47.445759,FALSE POSITIVE
15707,59.7371443,8.0006,566.4,2.84,17.26,520.0,5970.0,4.317,1.2,13.804,284.4335,49.305161,CONFIRMED
15708,14.7565015,4.9375033,2238.4830035,5.7395617,102.1266495,810.7827881,5790.7,4.3,1.20174,11.5559,136.789275,15.205677,CANDIDATE
15709,3.8553342,1.895,6624.0,4.94518,41.8646,708.0,3909.0,4.65,0.6,12.6758,355.950598,33.067236,CANDIDATE
15710,244.83274973,4.37001,40206.0,38.3,2.09,307.0,6105.0,4.443,0.993,13.556,284.81525,47.392632,FALSE POSITIVE
15711,18.3848331,3.545,151.8,1.15,27.99,587.0,5083.0,4.468,0.872,14.685,289.19263,44.149319,CANDIDATE
15712,22.696053,5.168,377.0,2.09929,51.2692,745.0,5988.0,4.28183,1.26,7.848,14.901911,-1.326372,CANDIDATE
15713,21.4921464,4.199,5960.0,9.09747,22.7774,608.0,5520.0,4.34,1.11,11.9545,283.132534,-78.43443,CANDIDATE
15714,124.887214,8.599,176.5,1.78,8.48,435.0,6103.0,4.209,1.234,13.701,297.29047,43.467789,CANDIDATE
15715,0.505079006,1.36737,28078.0,86.41,19181.12,2997.0,5398.0,3.822,1.843,15.992,282.509,46.634441,FALSE POSITIVE
15716,0.85581563,10.27,421.1,2.39,141.6,878.0,5767.0,4.438,1.0,16.951,288.49582,47.640781,FALSE POSITIVE
15717,1.8703411,2.134,9570.0,18.6634,3374.5,2123.0,6368.0,4.08,1.7,11.099,211.217739,-29.947758,CANDIDATE
15718,0.577844035,4.291,320.4,18.93,3647.63,1980.0,5693.0,4.57,0.816,13.766,290.65952,50.711342,FALSE POSITIVE
15719,3.2136904,2.205,55.8,1.22,1515.7,1591.0,6184.0,4.151,1.579,12.618,299.26431,47.491791,FALSE POSITIVE
15720,209.967521,2.585,120.0,1.16,3.29,344.0,6437.0,4.439,1.042,12.489,287.87424,40.630409,CANDIDATE
15721,3.1853186,2.2396998,4917.3378908,5.422035,211.6178316,972.7647273,4944.0,4.50243,0.781959,12.4284,208.856746,-21.207859,CANDIDATE
15722,22.6539607,3.468,11530.0,12.2765,13.8485,537.0,5523.0,4.33,1.12,11.7024,81.344582,-34.668249,CONFIRMED
15723,3.041547148,3.22798,20691.0,60.05,1344.31,1544.0,6431.0,4.293,1.295,13.705,297.44904,40.510899,FALSE POSITIVE
15724,54.77145968,37.1871,7224.8,34.32,86.12,777.0,5145.0,3.466,3.866,13.939,291.90335,38.925861,FALSE POSITIVE
15725,4.029810359,3.3316,111.1,1.77,1132.21,1479.0,5929.0,4.055,1.651,11.551,285.68408,38.262817,FALSE POSITIVE
15726,4.6780703,1.491,1400.0,1.81115,13.6654,535.0,3566.0,4.83519,0.43,10.4904,229.328567,-80.473345,CANDIDATE
15727,2.659418888,6.98414,305230.0,61.52,789.69,1352.0,6156.0,4.5,0.932,14.905,293.8414,42.948139,FALSE POSITIVE
15728,1.086486129,0.8383,66.0,1.69,9816.28,2539.0,5911.0,3.861,2.0,12.988,289.32925,42.655811,FALSE POSITIVE
15729,43.8496474,2.217,452.3,21.42,645.68,1286.0,4893.0,2.644,10.363,13.457,285.99533,42.534199,FALSE POSITIVE
